codusu,nro_hogar,componente,ano4,aglomerado,pondera,ch04,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,nivel_ed,estado,cat_ocup,cat_inac,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,p21,decocur,rdecocur,gdecocur,adecocur,tot_p12,p47t,decindr,rdecindr,gdecindr,adecindr,v2_m,v3_m,v4_m,v5_m,v8_m,v9_m,v10_m,v11_m,v12_m,v18_m,v19_am,v21_m,t_vi,itf,decifr,rdecifr,gdecifr,adecifr,ipcf,deccfr,rdeccfr,gdeccfr,adeccfr,pareja_actual,tiene/busca_trabajo,cobertura_m,cobertura_m2,nivel_ed_or,inac_eco,inac_neco,PEA,PET,desocupado,edad_grupos
TQRMNOQXWHMMTRCDEIJAH00802281,1.0,2,2024,33,1716.0,1,54.0,2.0,1.0,1,2,0.0,6,1.0,99,1,1,6,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,235000.0,5,5,5.0,5,240000.0,593000.0,9,9,9.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,1,1,1,0,6,0,0,1,1,0,"[50, 60)"
TQRMNOQXWHMMTRCDEIJAH00802281,1.0,3,2024,33,1716.0,2,24.0,5.0,4.0,1,1,1.0,7,2.0,2.0,1,1,5,3,0.0,3.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,0,0,0,5,1,0,0,1,0,"[20, 30)"
TQRMNOQXWHMMTRCDEIJAH00802281,1.0,4,2024,33,1716.0,1,26.0,5.0,4.0,1,2,0.0,4,1.0,99,1,1,4,2,3.0,0.0,2,1,2,2,1,1,2,2,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,0,4,0,0,1,1,1,"[20, 30)"
TQRMNOSYXHMMTRCDEIJAH00802320,1.0,1,2024,33,1630.0,2,38.0,5.0,4.0,1,2,0.0,2,2.0,6.0,1,1,1,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,73000.0,1,1,2.0,2,0.0,108000.0,2,2,2.0,2,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,0,1,0,0,1,1,0,"[30, 40)"
TQRMNOSYXHMMTRCDEIJAH00802320,1.0,2,2024,33,1630.0,1,17.0,5.0,4.0,1,1,1.0,4,2.0,4.0,1,1,3,3,0.0,3.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,0,0,0,3,1,0,0,1,0,"[10, 20)"
TQRMNOSYXHMMTRCDEIJAH00802320,1.0,3,2024,33,1630.0,2,5.0,5.0,4.0,1,1,1.0,1,2.0,0.0,1,1,7,4,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,0,0,0,0,0,1,0,0,0,"[0, 10)"
TQRMNOSYXHMMTRCDEIJAH00802320,1.0,4,2024,33,1630.0,2,74.0,4.0,1.0,1,2,0.0,4,2.0,1.0,1,1,3,3,0.0,4.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,212000.0,5,4,5.0,5,105000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000.0,212000.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,0,1,0,3,1,0,0,0,0,"[70, 80)"
TQRMNOSVTHLOTQCDEIJAH00855173,1.0,1,2024,33,2203.0,2,80.0,4.0,1.0,1,2,0.0,2,2.0,4.0,3,1,1,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,260000.0,6,5,6.0,6,175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,260000.0,260000.0,2,2,2.0,2,260000.0,7,7,7.0,7,0,0,1,0,1,1,0,0,0,0,"[80, 90)"
TQRMNORRYHMMKNCDEIJAH00807252,1.0,2,2024,33,2585.0,2,22.0,5.0,4.0,1,1,1.0,7,2.0,4.0,1,1,5,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,120000.0,3,2,3.0,3,0.0,140000.0,3,2,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,0,5,0,0,1,1,0,"[20, 30)"
TQRMNOSSWHKLNSCDEIIAD00858565,1.0,1,2024,32,2779.0,2,68.0,4.0,1.0,1,2,0.0,4,2.0,2.0,1,1,3,3,0.0,4.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,204000.0,5,4,4.0,3,134000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204000.0,204000.0,2,2,2.0,1,204000.0,6,6,6.0,3,0,0,1,0,3,1,0,0,0,0,"[60, 70)"
TQRMNOQYXHMONQCDEIIAD00858566,1.0,1,2024,32,1391.0,1,65.0,5.0,2.0,1,2,0.0,4,1.0,99,1,1,4,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,270000.0,6,5,5.0,3,0.0,430000.0,8,7,8.0,6,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,430000.0,5,5,5.0,3,430000.0,9,8,9.0,6,0,1,1,0,4,0,0,1,1,0,"[60, 70)"
TQRMNOPPSHJNNRCDEIIAD00793639,1.0,1,2024,32,2375.0,2,61.0,2.0,1.0,1,2,0.0,7,1.0,99,1,1,6,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0,7,7,7.0,5,0.0,505000.0,9,8,8.0,6,105000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,1,1,1,0,6,0,0,1,1,0,"[60, 70)"
TQRMNOPPSHJNNRCDEIIAD00793639,1.0,3,2024,32,2375.0,1,26.0,5.0,1.0,1,2,0.0,7,1.0,99,1,1,6,3,0.0,4.0,0,0,0,0,0,0,0,0,0,1,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,0,1,0,6,1,0,0,1,0,"[20, 30)"
TQRMNOTTQHLNNSCDEIIAD00858567,1.0,2,2024,32,2072.0,1,31.0,1.0,1.0,1,1,2.0,8,2.0,3.0,3,3,6,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,700000.0,9,9,9.0,8,90000.0,790000.0,10,9,10.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280000.0,9,9,9.0,8,640000.0,10,10,10.0,9,1,1,1,0,6,0,0,1,1,0,"[30, 40)"
TQRMNOTTQHLNNSCDEIIAD00858567,1.0,1,2024,32,2072.0,2,31.0,1.0,1.0,1,1,2.0,8,2.0,2.0,3,3,6,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0,7,7,7.0,5,90000.0,490000.0,8,8,8.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280000.0,9,9,9.0,8,640000.0,10,10,10.0,9,1,1,1,0,6,0,0,1,1,0,"[30, 40)"
TQRMNOSSRHMMKSCDEIJAH00858505,1.0,1,2024,33,2365.0,1,56.0,3.0,1.0,1,2,0.0,6,1.0,99,1,1,6,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,700000.0,10,9,10.0,10,0.0,1050000.0,10,10,10.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050000.0,9,8,9.0,9,1050000.0,10,10,10.0,10,0,1,1,0,6,0,0,1,1,0,"[50, 60)"
TQRMNORRQHMMKTCDEIJAH00802325,1.0,3,2024,33,2248.0,2,18.0,5.0,1.0,1,1,1.0,7,2.0,1.0,1,1,5,3,0.0,3.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,8,8,8.0,8,266666.67,7,7,7.0,8,0,0,1,0,5,1,0,0,1,0,"[10, 20)"
TQRMNORRQHMMKTCDEIJAH00802325,1.0,1,2024,33,2248.0,2,55.0,1.0,1.0,1,2,0.0,7,1.0,99,1,1,6,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,300000.0,7,6,6.0,7,200000.0,500000.0,8,8,8.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,8,8,8.0,8,266666.67,7,7,7.0,8,1,1,1,0,6,0,0,1,1,0,"[50, 60)"
TQRMNORRQHMMKTCDEIJAH00802325,1.0,2,2024,33,2248.0,1,59.0,1.0,4.0,1,2,0.0,4,1.0,99,4,1,4,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,300000.0,6,5,6.0,6,0.0,300000.0,6,6,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,8,8,8.0,8,266666.67,7,7,7.0,8,1,1,0,0,4,0,0,1,1,0,"[50, 60)"
TQRMNORVRHJMLOCDEIJAH00802360,1.0,1,2024,33,1598.0,2,45.0,3.0,1.0,1,2,0.0,4,1.0,99,1,1,4,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,300000.0,6,5,6.0,6,0.0,300000.0,6,6,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460000.0,5,5,5.0,5,115000.0,3,3,3.0,3,0,1,1,0,4,0,0,1,1,0,"[40, 50)"
TQRMNORVRHJMLOCDEIJAH00802360,1.0,2,2024,33,1598.0,2,75.0,4.0,1.0,1,2,0.0,2,1.0,99,1,1,2,3,0.0,4.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,160000.0,3,3,3.0,3,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,460000.0,5,5,5.0,5,115000.0,3,3,3.0,3,0,0,1,0,2,1,0,0,0,0,"[70, 80)"
TQRMNORVRHJMLOCDEIJAH00802360,1.0,3,2024,33,1598.0,1,21.0,5.0,4.0,1,1,1.0,4,2.0,5.0,1,1,3,3,0.0,3.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460000.0,5,5,5.0,5,115000.0,3,3,3.0,3,0,0,0,0,3,1,0,0,1,0,"[20, 30)"
TQRMNOQQYHMMOLCDEIIAD00801784,1.0,1,2024,32,1126.0,1,29.0,1.0,2.0,1,2,0.0,7,2.0,3.0,1,1,5,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,600000.0,9,9,9.0,7,0.0,900000.0,10,10,10.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,10,10,10.0,9,900000.0,10,10,10.0,10,1,1,1,0,5,0,0,1,1,0,"[20, 30)"
TQRMNOQQYHMMOLCDEIIAD00801784,1.0,2,2024,32,1126.0,1,31.0,1.0,2.0,1,2,0.0,7,1.0,99,1,1,6,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,900000.0,10,10,10.0,9,0.0,900000.0,10,10,10.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,10,10,10.0,9,900000.0,10,10,10.0,10,1,1,1,0,6,0,0,1,1,0,"[30, 40)"
TQRMNORRXHJNNUCDEIIAD00793643,1.0,1,2024,32,2157.0,2,72.0,3.0,1.0,1,2,0.0,4,1.0,99,1,1,4,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,185000.0,4,4,4.0,2,105000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185000.0,185000.0,1,1,1.0,1,185000.0,5,5,5.0,3,0,0,1,0,4,1,0,0,0,0,"[70, 80)"
TQRMNOQYTHJMQLCDEIJAH00793649,1.0,1,2024,33,1500.0,1,66.0,3.0,1.0,1,2,0.0,2,1.0,99,1,1,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,320000.0,7,6,7.0,7,0.0,480000.0,8,8,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,5,5,5.0,6,480000.0,9,9,9.0,9,0,1,1,0,2,0,0,1,0,0,"[60, 70)"
TQRMNORYSHJMQNCDEIJAH00793719,1.0,1,2024,33,2193.0,1,62.0,2.0,1.0,1,2,0.0,4,2.0,4.0,1,1,3,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,208000.0,5,4,5.0,5,208000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208000.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,1,0,1,0,3,1,0,0,1,0,"[60, 70)"
TQRMNORYSHJMQNCDEIJAH00793719,1.0,2,2024,33,2193.0,2,65.0,2.0,1.0,1,2,0.0,2,2.0,3.0,1,1,1,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,160000.0,3,3,3.0,3,105000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,1,0,1,0,1,1,0,0,1,0,"[60, 70)"
TQRMNOQYWHKLPLCDEIJAH00858568,1.0,1,2024,33,2473.0,1,26.0,1.0,4.0,1,2,0.0,4,1.0,99,1,1,4,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0,4,4,4.0,5,0.0,200000.0,4,4,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,4,4,4.0,5,200000.0,6,5,5.0,6,1,1,0,0,4,0,0,1,1,0,"[20, 30)"
TQRMNOQYWHKLPLCDEIJAH00858568,1.0,2,2024,33,2473.0,2,20.0,1.0,4.0,1,1,1.0,7,2.0,0.0,4,1,5,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0,4,4,4.0,4,0.0,200000.0,4,4,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,4,4,4.0,5,200000.0,6,5,5.0,6,1,1,0,0,5,0,0,1,1,0,"[20, 30)"
TQRMNOQXUHKOPMCDEIJAH00858569,1.0,1,2024,33,5270.0,1,42.0,4.0,1.0,1,2,0.0,4,1.0,99,3,1,4,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0,3,3,3.0,3,100000.0,250000.0,5,5,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,2,2,2.0,2,83333.33,2,2,2.0,2,0,1,1,0,4,0,0,1,1,0,"[40, 50)"
TQRMNOQXUHKOPMCDEIJAH00858569,1.0,2,2024,33,5270.0,1,13.0,5.0,4.0,1,1,1.0,4,2.0,1.0,1,1,3,3,0.0,3.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,2,2,2.0,2,83333.33,2,2,2.0,2,0,0,0,0,3,1,0,0,0,0,"[10, 20)"
TQRMNOQXUHKOPMCDEIJAH00858569,1.0,3,2024,33,5270.0,1,8.0,5.0,1.0,1,1,1.0,2,2.0,2.0,1,1,1,4,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,2,2,2.0,2,83333.33,2,2,2.0,2,0,0,1,0,1,1,0,0,0,0,"[0, 10)"
TQRMNOPYUHJOQOCDEIJAH00793853,1.0,1,2024,33,2118.0,2,77.0,4.0,1.0,1,2,0.0,2,1.0,99,3,1,2,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,280000.0,6,6,6.0,6,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280000.0,280000.0,3,3,3.0,3,280000.0,7,7,7.0,8,0,0,1,0,2,1,0,0,0,0,"[70, 80)"
TQRMNOQUYHLMPUCDEIJAH00855150,1.0,2,2024,33,1577.0,2,78.0,2.0,1.0,1,2,0.0,4,1.0,99,1,1,4,3,0.0,4.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,215000.0,5,5,5.0,5,105000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55000.0,215000.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,1,0,1,0,4,1,0,0,0,0,"[70, 80)"
TQRMNOQRSHLMQNCDEIJAH00855329,1.0,1,2024,33,2400.0,2,37.0,5.0,4.0,1,2,0.0,4,1.0,99,1,1,4,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0,2,2,2.0,2,20000.0,154000.0,3,3,3.0,3,0.0,0.0,0.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,154000.0,1,1,1.0,1,77000.0,2,2,2.0,2,0,1,0,0,4,0,0,1,1,0,"[30, 40)"
TQRMNOSPUHJLNMCDEIJAH00858599,1.0,1,2024,33,2302.0,1,58.0,2.0,1.0,1,2,0.0,4,1.0,99,1,1,4,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0,8,7,8.0,8,0.0,400000.0,8,7,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,9,9,9.0,9,433333.33,9,8,9.0,9,1,1,1,0,4,0,0,1,1,0,"[50, 60)"
TQRMNOSPUHJLNMCDEIJAH00858599,1.0,2,2024,33,2302.0,2,57.0,2.0,1.0,1,2,0.0,4,1.0,99,1,1,4,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0,8,7,8.0,8,0.0,400000.0,8,7,7.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,9,9,9.0,9,433333.33,9,8,9.0,9,1,1,1,0,4,0,0,1,1,0,"[50, 60)"
TQRMNOSPUHJLNMCDEIJAH00858599,1.0,3,2024,33,2302.0,2,25.0,5.0,1.0,1,2,0.0,7,1.0,99,1,1,6,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0,8,8,8.0,9,0.0,500000.0,9,8,8.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,9,9,9.0,9,433333.33,9,8,9.0,9,0,1,1,0,6,0,0,1,1,0,"[20, 30)"
TQRMNOQQPHMMMRCDEIJAH00807228,1.0,1,2024,33,2044.0,1,62.0,3.0,4.0,1,2,0.0,4,2.0,4.0,1,1,3,3,0.0,1.0,0,0,0,0,0,0,0,0,4,2,2,0.0,0,0,0.0,0,0.0,100000.0,2,2,2.0,2,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,0,0,0,3,1,0,0,1,0,"[60, 70)"
TQRMNOQQPHMMMRCDEIJAH00807228,1.0,2,2024,33,2044.0,2,65.0,1.0,1.0,1,2,0.0,4,1.0,99,1,1,4,3,0.0,4.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,1,0,1,0,4,1,0,0,1,0,"[60, 70)"
TQRMNOSTPHKOMSCDEIJAH00858600,1.0,1,2024,33,1032.0,2,85.0,4.0,1.0,1,2,0.0,2,1.0,99,1,1,2,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,210000.0,5,4,5.0,5,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,210000.0,2,2,2.0,2,210000.0,6,6,6.0,6,0,0,1,0,2,1,0,0,0,0,"[80, 90)"
TQRMNOSXTHMMMUCDEIJAH00807144,1.0,1,2024,33,912.0,2,50.0,3.0,1.0,1,2,0.0,7,2.0,0.0,1,1,5,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0,4,3,4.0,4,0.0,200000.0,4,4,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530000.0,6,6,6.0,6,176666.67,5,5,5.0,6,0,1,1,0,5,0,0,1,1,0,"[50, 60)"
TQRMNOSXTHMMMUCDEIJAH00807144,1.0,2,2024,33,912.0,2,22.0,1.0,1.0,1,1,1.0,7,2.0,1.0,1,1,5,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,330000.0,7,6,7.0,7,0.0,330000.0,7,6,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530000.0,6,6,6.0,6,176666.67,5,5,5.0,6,1,1,1,0,5,0,0,1,1,0,"[20, 30)"
TQRMNOSXTHMMMUCDEIJAH00807144,1.0,3,2024,33,912.0,1,18.0,1.0,4.0,1,1,1.0,7,2.0,1.0,1,1,5,2,3.0,0.0,2,1,2,2,2,1,2,2,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530000.0,6,6,6.0,6,176666.67,5,5,5.0,6,1,1,0,0,5,0,0,1,1,1,"[10, 20)"
TQRMNOSWXHJKNSCDEIJAH00797947,1.0,1,2024,33,888.0,2,68.0,4.0,1.0,1,2,0.0,7,1.0,99,1,1,6,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,190000.0,4,4,4.0,4,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190000.0,190000.0,2,1,2.0,2,190000.0,5,5,5.0,6,0,0,1,0,6,1,0,0,0,0,"[60, 70)"
TQRMNORVRHJMLOCDEIJAH00802360,1.0,4,2024,33,1598.0,2,19.0,5.0,4.0,1,1,1.0,7,2.0,1.0,1,1,5,3,0.0,3.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460000.0,5,5,5.0,5,115000.0,3,3,3.0,3,0,0,0,0,5,1,0,0,1,0,"[10, 20)"
TQRMNOPTVHLMKRCDEIJAH00855283,1.0,2,2024,33,2446.0,1,45.0,5.0,4.0,1,2,0.0,4,1.0,99,1,1,4,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,650000.0,9,9,9.0,9,0.0,650000.0,9,9,9.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,0,4,0,0,1,1,0,"[40, 50)"
TQRMNOQXTHLMKRCDEIJAH00855113,1.0,1,2024,33,1625.0,2,68.0,5.0,1.0,2,3,0.0,0,0.0,0,3,1,7,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,235000.0,5,5,5.0,5,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,235000.0,235000.0,2,2,2.0,2,235000.0,6,6,6.0,7,0,1,1,0,0,0,0,1,0,0,"[60, 70)"
TQRMNOQYUHLNKSCDEIJAH00855151,1.0,1,2024,33,2526.0,2,76.0,1.0,1.0,1,2,0.0,2,1.0,99,5,1,2,3,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,216000.0,5,5,5.0,5,146000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,216000.0,343000.0,4,4,4.0,4,171500.0,5,5,5.0,5,1,0,1,0,2,1,0,0,0,0,"[70, 80)"
TQRMNOQYUHLNKSCDEIJAH00855151,1.0,2,2024,33,2526.0,1,74.0,1.0,1.0,1,2,0.0,2,1.0,99,3,1,2,3,0.0,7.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,127000.0,2,2,2.0,2,87000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,127000.0,343000.0,4,4,4.0,4,171500.0,5,5,5.0,5,1,0,1,0,2,0,1,0,0,0,"[70, 80)"
TQRMNOSTQHLOKTCDEIJAH00855155,1.0,1,2024,33,177.0,1,46.0,2.0,1.0,1,2,0.0,6,2.0,1.0,3,1,5,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,300000.0,6,5,6.0,6,0.0,300000.0,6,6,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,3,3,3.0,3,75000.0,2,2,2.0,2,1,1,1,0,5,0,0,1,1,0,"[40, 50)"
TQRMNOSTQHLOKTCDEIJAH00855155,1.0,2,2024,33,177.0,2,42.0,2.0,1.0,1,2,0.0,4,1.0,99,1,1,4,3,0.0,4.0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,3,3,3.0,3,75000.0,2,2,2.0,2,1,0,1,0,4,1,0,0,1,0,"[40, 50)"
